                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.267063       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.99680011719847e-03
 9.73353218031066e-01 -3.99312083212356e-03
 9.46909572168935e-01 -5.62781300676177e-03
 9.20870063225553e-01 -1.02242555013928e-02
 8.95248263931532e-01 -1.41699421733446e-02
 8.70087514882579e-01 -2.00175207931099e-02
 8.45370929952269e-01 -2.74693717243258e-02
 8.20765571318353e-01 -3.61422384411059e-02
 7.96455419716590e-01 -4.56159253590334e-02
 7.72598379594737e-01 -5.57407562389787e-02
 7.49183138219444e-01 -6.62701852886775e-02
 7.26217668972151e-01 -7.71164239573248e-02
 7.03659152770852e-01 -8.80445204961086e-02
 6.81470373690526e-01 -9.88589997411096e-02
 6.59623881018323e-01 -1.09488002322740e-01
 6.38079140198826e-01 -1.19755880385484e-01
 6.16816828520841e-01 -1.29603972686644e-01
 5.95820065391135e-01 -1.38960898893199e-01
 5.74702523705243e-01 -1.47784164452314e-01
 5.53637365187905e-01 -1.56060741137182e-01
 5.32776749110303e-01 -1.63702400398962e-01
 5.12143525325514e-01 -1.70696874817931e-01
 4.91788699295474e-01 -1.77101589787786e-01
 4.71683755050413e-01 -1.82792350194257e-01
 4.51901348254527e-01 -1.87888291422556e-01
 4.32417017583049e-01 -1.92251847246340e-01
 4.13277040991373e-01 -1.95943493850224e-01
 3.94506806220706e-01 -1.98994176173454e-01
 3.76122752347616e-01 -2.01389931805507e-01
 3.58145888780588e-01 -2.03130565705802e-01
 3.40602230264991e-01 -2.04362570263212e-01
 3.23504519823533e-01 -2.04954698111123e-01
 3.06867932828013e-01 -2.05037883576554e-01
 2.90701806567869e-01 -2.04634079409516e-01
 2.75024497712312e-01 -2.03725566028110e-01
 2.59842171754178e-01 -2.02352843675456e-01
 2.45166595630975e-01 -2.00505178508545e-01
 2.30980988726457e-01 -1.98258750591492e-01
 2.17312710862199e-01 -1.95572223635166e-01
 2.04157366623712e-01 -1.92457278596342e-01
 1.91505344855958e-01 -1.88922156471255e-01
 1.79377306018955e-01 -1.84893236005285e-01
 1.67739802050247e-01 -1.80323958848794e-01
 1.56620333702855e-01 -1.74976836942531e-01
 1.45988557859940e-01 -1.68427189320892e-01
 1.35856523802781e-01 -1.65075721757462e-01
 1.26229259560626e-01 -1.61568854261342e-01
 1.17056122298507e-01 -1.57922655361465e-01
 1.08390575148744e-01 -1.54123473205081e-01
 1.00171361739314e-01 -1.50216243905520e-01
 9.24254958413494e-02 -1.46203576814612e-01
 8.51315265484558e-02 -1.42097637333119e-01
 7.82592287773845e-02 -1.37918128432982e-01
 7.18403057493522e-02 -1.33661646055163e-01
 6.58118401062471e-02 -1.29355779503537e-01
 6.01653607685236e-02 -1.25012933263103e-01
 5.49013750364391e-02 -1.20640377998434e-01
 4.99812348954370e-02 -1.16257863260525e-01
 4.54665158932900e-02 -1.11866388018940e-01
 4.12727460193452e-02 -1.07493125295269e-01
 3.73490759595305e-02 -1.03155077337080e-01
 3.37804556868920e-02 -9.88521031392863e-02
 3.05039404112514e-02 -9.45978095661881e-02
 2.74940464867216e-02 -9.03995463138992e-02
 2.47261403741266e-02 -8.62642830553185e-02
 2.21623957119474e-02 -8.22009354771491e-02
 1.98486110790834e-02 -7.82096769083424e-02
 1.77373856502689e-02 -7.42999447371595e-02
 1.58052165989369e-02 -7.04773458646497e-02
 1.40347363705968e-02 -6.67528188650504e-02
 1.24426947923075e-02 -6.31337495667109e-02
 1.10004686224098e-02 -5.96218246708368e-02
 9.69672294169898e-03 -5.62169886594191e-02
 8.53028712794218e-03 -5.29211019223199e-02
 7.48355971275084e-03 -4.97351573200734e-02
 6.55088290035500e-03 -4.66517318174377e-02
 5.73856990334243e-03 -4.36646636971572e-02
 5.02585079123516e-03 -4.07806385678300e-02
 4.38541805213333e-03 -3.79976472859778e-02
 3.80941677083891e-03 -3.53125004227464e-02
 3.32924478583402e-03 -3.27243771930906e-02
 2.93096845499943e-03 -3.02308314006896e-02
 2.57905639992514e-03 -2.78362680895284e-02
 2.25127759690676e-03 -2.55380185816635e-02
 1.94297888191495e-03 -2.33349700091065e-02
 1.66137847471537e-03 -2.12256646932350e-02
 1.41324527687031e-03 -1.92049128857657e-02
 1.19380208928467e-03 -1.72683970431305e-02
 9.93598135570443e-04 -1.54127836239186e-02
 8.13099776878424e-04 -1.36350422395751e-02
 6.64453696756927e-04 -1.19318833309650e-02
 5.49130231908274e-04 -1.03004880483226e-02
 4.54713749215762e-04 -8.73856655118458e-03
 3.64445688307971e-04 -7.24354820664424e-03
 2.52602962557565e-04 -5.81383038497744e-03
 1.65509179617688e-04 -4.44739297505383e-03
 1.19871571765005e-04 -3.14222121623281e-03
 7.98060583251133e-05 -1.89852418158745e-03
 4.42370928731481e-05 -7.25013670051163e-04
 0.00000000000000e+00  0.00000000000000e+00
 4.05451347728126e-05  1.05317541248776e-03
 8.12803764323747e-05  2.25840826536823e-03
 1.46266955545837e-04  3.53404807986835e-03
 2.37521635544782e-04  4.87110668378277e-03
 3.42970732714360e-04  6.27053618934239e-03
 4.34075417657085e-04  7.73522208768993e-03
 5.26153718190584e-04  9.26652180657111e-03
 6.31194722840197e-04  1.08660896875698e-02
 7.64789264969347e-04  1.25351387872761e-02
 9.43002862873930e-04  1.42758545242366e-02
 1.14243412748738e-03  1.60930210582239e-02
 1.34852616276643e-03  1.79907485900116e-02
 1.57738542225959e-03  1.99709289096662e-02
 1.83598037369103e-03  2.20364410615655e-02
 2.11899830055082e-03  2.41582855157325e-02
 2.41075318218838e-03  2.63456292962406e-02
 2.70302280148809e-03  2.86274408826092e-02
 3.01211580521779e-03  3.10069673211739e-02
 3.36064751804167e-03  3.34865993908024e-02
 3.78604687501362e-03  3.60624581134174e-02
 4.29161479514108e-03  3.87378412093457e-02
 4.84227993653244e-03  4.15143343197258e-02
 5.45152600531570e-03  4.43942002951055e-02
 6.16039289120300e-03  4.73714960344910e-02
 6.99905792176031e-03  5.04465266748444e-02
 7.95503495160776e-03  5.36175114441107e-02
 9.01490855342932e-03  5.69036745049060e-02
 1.02004007812541e-02  6.03031338511451e-02
 1.15326001506008e-02  6.38110644267672e-02
 1.30035444608098e-02  6.74342709272293e-02
 1.46280042370155e-02  7.11707919977814e-02
 1.64102997790553e-02  7.50169303253204e-02
 1.83450523116755e-02  7.89666031106559e-02
 2.04740863187525e-02  8.30130936955079e-02
 2.28131620688135e-02  8.71540965163511e-02
 2.53582402456743e-02  9.13858988139698e-02
 2.80930116214665e-02  9.57051378313596e-02
 3.10922381643197e-02  1.00098283957997e-01
 3.43751052206709e-02  1.04556644600728e-01
 3.79400999404033e-02  1.09076334979181e-01
 4.18025736327160e-02  1.13641161602185e-01
 4.59705196981735e-02  1.18238719852086e-01
 5.04589341782557e-02  1.22859278858255e-01
 5.53213117884267e-02  1.27480186509626e-01
 6.05612864474701e-02  1.32080123479108e-01
 6.61640096385574e-02  1.36651135067752e-01
 7.21672739359003e-02  1.41175622819812e-01
 7.85864198387841e-02  1.45641859237242e-01
 8.54511784806714e-02  1.50014185392463e-01
 9.27710990352722e-02  1.54273027956120e-01
 1.00567372978764e-01  1.58401852374395e-01
 1.08827536588121e-01  1.62395607160903e-01
 1.17561561434701e-01  1.66230426388508e-01
 1.26798963952445e-01  1.69881587483495e-01
 1.36516640329026e-01  1.75700317859995e-01
 1.46741372012836e-01  1.81317815307035e-01
 1.57477352701480e-01  1.86043579906075e-01
 1.68715306705905e-01  1.90170717937271e-01
 1.80457238481389e-01  1.93816902749841e-01
 1.92712824682972e-01  1.97022787082215e-01
 2.05483977573897e-01  1.99804697557810e-01
 2.18771070486947e-01  2.02172781210670e-01
 2.32555626040042e-01  2.04148508575591e-01
 2.46833380837042e-01  2.05725477253308e-01
 2.61602635220875e-01  2.06918753693283e-01
 2.76851695855363e-01  2.07709459011746e-01
 2.92582750978254e-01  2.08051966444798e-01
 3.08776246827864e-01  2.08020741829475e-01
 3.25431862620772e-01  2.07519502690598e-01
 3.42536705212983e-01  2.06589828687492e-01
 3.60085699002132e-01  2.05260641469771e-01
 3.78058066544919e-01  2.03460378825461e-01
 3.96455878360004e-01  2.01245871018319e-01
 4.15262601764643e-01  1.98600653903566e-01
 4.34468390853371e-01  1.95532113344978e-01
 4.54053555334709e-01  1.92013399035094e-01
 4.74018599929286e-01  1.88095918736189e-01
 4.94339236995705e-01  1.83755897377775e-01
 5.15008459972051e-01  1.79018956848386e-01
 5.36001188203853e-01  1.73871621353414e-01
 5.57315864046949e-01  1.68362555355887e-01
 5.78619125637335e-01  1.62539826072214e-01
 6.00068016440386e-01  1.56337940943084e-01
 6.21839467014469e-01  1.49867308751819e-01
 6.43908680164643e-01  1.43033502194431e-01
 6.66276938658480e-01  1.35954796232068e-01
 6.88916956473310e-01  1.28559733816057e-01
 7.11815754556207e-01  1.20883437176264e-01
 7.34963322274483e-01  1.12988271085534e-01
 7.58335064551337e-01  1.04835585200722e-01
 7.81913443182247e-01  9.64515319530001e-02
 8.05682726052048e-01  8.78668181802536e-02
 8.29624895369119e-01  7.91050226448271e-02
 8.53708197799958e-01  7.01258305860537e-02
 8.77925588494563e-01  6.10123267295883e-02
 9.02261096239223e-01  5.18132336540195e-02
 9.26686631797555e-01  4.25027781605948e-02
 9.51169646869673e-01  3.30870996004605e-02
 9.75622433327646e-01  2.32119951374432e-02
 1.00000000000000e+00  1.32802023037591e-02
