                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -3.71663624309444e-04
 9.76017568294686e-01  2.09740027382490e-03
 9.52031329328083e-01  3.99388322551278e-03
 9.28070638676756e-01  5.29329818508414e-03
 9.04146732423838e-01  6.03552788264997e-03
 8.80309441682373e-01  5.94483425110475e-03
 8.56610087823544e-01  5.07205375524694e-03
 8.33094779308812e-01  3.48518207679764e-03
 8.09801500212952e-01  1.24198889436214e-03
 7.86768732939441e-01 -1.61714401887065e-03
 7.64029448545206e-01 -5.05415831433425e-03
 7.41600306402727e-01 -8.95103649024531e-03
 7.19505313316081e-01 -1.32664966742413e-02
 6.97760620781954e-01 -1.79392345429141e-02
 6.76379522029838e-01 -2.29138874387622e-02
 6.55367086965139e-01 -2.81158064050698e-02
 6.34723160292757e-01 -3.34644442304210e-02
 6.14445718488537e-01 -3.88868243087427e-02
 5.94530941842471e-01 -4.43132611654412e-02
 5.74970022740498e-01 -4.96643666397068e-02
 5.55752003197788e-01 -5.48579023094515e-02
 5.36876404308979e-01 -5.98525300304434e-02
 5.18342824936104e-01 -6.46102084095419e-02
 5.00150385563215e-01 -6.90906898681219e-02
 4.82288445935981e-01 -7.32102556940118e-02
 4.64755299574327e-01 -7.69174493160327e-02
 4.47560043916586e-01 -8.02013672216798e-02
 4.30710873709413e-01 -8.30502485164628e-02
 4.14220450790071e-01 -8.54779875163164e-02
 3.98099898802043e-01 -8.75003551684143e-02
 3.82361417152145e-01 -8.91539118487549e-02
 3.67012812949938e-01 -9.04577352136744e-02
 3.52059448954428e-01 -9.14125244130858e-02
 3.37508402620579e-01 -9.20698975569944e-02
 3.23362484181096e-01 -9.24370482908363e-02
 3.09624084367261e-01 -9.24697923842373e-02
 2.96293755468272e-01 -9.23622670606858e-02
 2.83370903129312e-01 -9.19897555434183e-02
 2.70853535031793e-01 -9.14126750133591e-02
 2.58737816915769e-01 -9.06671135148306e-02
 2.47019052739988e-01 -8.97729432930204e-02
 2.35693903527246e-01 -8.87274220986881e-02
 2.24755521592725e-01 -8.75580418688866e-02
 2.14196793622914e-01 -8.62833003191494e-02
 2.04011333955405e-01 -8.49112533908159e-02
 1.94192837298268e-01 -8.34452969779509e-02
 1.84734159226918e-01 -8.18934025781127e-02
 1.75626054456646e-01 -8.02758698487786e-02
 1.66858918288587e-01 -7.86084496737449e-02
 1.58426290110471e-01 -7.68895418961286e-02
 1.50319200159812e-01 -7.51270351688627e-02
 1.42526128875168e-01 -7.33413608576655e-02
 1.35038180671969e-01 -7.15388978061903e-02
 1.27849040687011e-01 -6.97156113201790e-02
 1.20948527760174e-01 -6.78811403433585e-02
 1.14327485726520e-01 -6.60418021962953e-02
 1.07979453337408e-01 -6.41934386967372e-02
 1.01894552002694e-01 -6.23456843683916e-02
 9.60638804275308e-02 -6.05029662954196e-02
 9.04788853236919e-02 -5.86685553793366e-02
 8.51312964604805e-02 -5.68450270554785e-02
 8.00139177362996e-02 -5.50331392699712e-02
 7.51182333677251e-02 -5.32366201153170e-02
 7.04360799396603e-02 -5.14581517700259e-02
 6.59596102739365e-02 -4.96999221177560e-02
 6.16809021391528e-02 -4.79652498980933e-02
 5.75939553533738e-02 -4.62523224159701e-02
 5.36927994773425e-02 -4.45595092963015e-02
 4.99721163171827e-02 -4.28844263337983e-02
 4.64252087767243e-02 -4.12292511300908e-02
 4.30449330853367e-02 -3.95960611215206e-02
 3.98247762561857e-02 -3.79859513726024e-02
 3.67604251934450e-02 -3.63964310185422e-02
 3.38455506187726e-02 -3.48295489141875e-02
 3.10746565338045e-02 -3.32852832714888e-02
 2.84426522729682e-02 -3.17631309877224e-02
 2.59479462715313e-02 -3.02581097804500e-02
 2.35806727258491e-02 -2.87783720898960e-02
 2.13379586193463e-02 -2.73212926691211e-02
 1.92197591809738e-02 -2.58794609330894e-02
 1.72250219390216e-02 -2.44500206527471e-02
 1.53362461148815e-02 -2.30507319172916e-02
 1.35546465191771e-02 -2.16754212282863e-02
 1.18891791905238e-02 -2.03070715945921e-02
 1.03502939408908e-02 -1.89320620321851e-02
 8.91130605466057e-03 -1.75783863139938e-02
 7.53813877740335e-03 -1.62767162061906e-02
 6.25261631407701e-03 -1.50030050459626e-02
 5.11279434609420e-03 -1.36984926934841e-02
 4.13351214596566e-03 -1.23586032117553e-02
 3.29319124926354e-03 -1.10101245850993e-02
 2.61550555648146e-03 -9.65116862965519e-03
 2.09002183330755e-03 -8.29851601144447e-03
 1.70078951843963e-03 -6.96281267583815e-03
 1.36265166348109e-03 -5.67431295008859e-03
 1.05977091812036e-03 -4.43783511622449e-03
 7.76752295586629e-04 -3.25343117981278e-03
 5.09088367705372e-04 -2.11971200576328e-03
 2.51457101720442e-04 -1.03563109330527e-03
 0.00000000000000e+00  0.00000000000000e+00
 2.41152507493868e-04  1.03804336890630e-03
 4.71263736944646e-04  2.12757058293535e-03
 6.99943594043346e-04  3.26857529570577e-03
 9.32193128484313e-04  4.46218636779492e-03
 1.17467942772895e-03  5.70972413170852e-03
 1.43994542427533e-03  7.01025996015618e-03
 1.74875960694718e-03  8.36460325834191e-03
 2.11951590798279e-03  9.76507908206140e-03
 2.62509733655399e-03  1.11886220147912e-02
 3.25196895044496e-03  1.26421758114203e-02
 3.97465034233274e-03  1.41283885203257e-02
 4.82125008770289e-03  1.56307580709229e-02
 5.78681385913657e-03  1.71508606271287e-02
 6.84636895293181e-03  1.87061547939764e-02
 7.95385823673404e-03  2.03287827858700e-02
 9.16427485256001e-03  2.19844474193354e-02
 1.04866325918796e-02  2.36680181220581e-02
 1.19246001481561e-02  2.53798825843331e-02
 1.34664539799032e-02  2.71314307830888e-02
 1.51151426347581e-02  2.89238440065633e-02
 1.68814985227616e-02  3.07508671802106e-02
 1.87764354986689e-02  3.26068686407149e-02
 2.07945755995919e-02  3.45003481634749e-02
 2.29433295368296e-02  3.64281722102988e-02
 2.52292451944009e-02  3.83886558140635e-02
 2.76584039930501e-02  4.03804022182471e-02
 3.02279458793868e-02  4.24121923692621e-02
 3.29474897596453e-02  4.44785420770728e-02
 3.58241314284824e-02  4.65778377875867e-02
 3.88615699902796e-02  4.87123968511837e-02
 4.20676717891717e-02  5.08781772356130e-02
 4.54487329341993e-02  5.30746242381647e-02
 4.90117485491485e-02  5.53002611029898e-02
 5.27645862937288e-02  5.75519273923613e-02
 5.67093606250863e-02  5.98355421876917e-02
 6.08542808522407e-02  6.21481464820482e-02
 6.52077360665248e-02  6.44866424610369e-02
 6.97777749333136e-02  6.68483047653571e-02
 7.45725584053168e-02  6.92290421276930e-02
 7.96003025603602e-02  7.16257099944468e-02
 8.48692521878683e-02  7.40353559775043e-02
 9.03877052429679e-02  7.64548116524863e-02
 9.61655134799091e-02  7.88762011581258e-02
 1.02207263913494e-01  8.13045515555609e-02
 1.08520558648419e-01  8.37388705427050e-02
 1.15116028351370e-01  8.61695316478935e-02
 1.22007229910574e-01  8.85790359587486e-02
 1.29199708937344e-01  9.09693898928607e-02
 1.36707239581636e-01  9.33170443302486e-02
 1.44532832289765e-01  9.56345442285116e-02
 1.52680165789989e-01  9.79325041341286e-02
 1.61161441053045e-01  1.00189166048500e-01
 1.70007457308521e-01  1.02310587742487e-01
 1.79190054721449e-01  1.04432905562834e-01
 1.88737272862309e-01  1.06459673932072e-01
 1.98658849288637e-01  1.08368456710055e-01
 2.08959521814780e-01  1.10157093980485e-01
 2.19641591893373e-01  1.11840420663148e-01
 2.30708491271435e-01  1.13421765446694e-01
 2.42179055605765e-01  1.14797531689102e-01
 2.54054847054779e-01  1.15956061862792e-01
 2.66335501246618e-01  1.16912330796287e-01
 2.79022641080626e-01  1.17663923550265e-01
 2.92117168343597e-01  1.18248653891892e-01
 3.05622216334775e-01  1.18493312816741e-01
 3.19537924072257e-01  1.18497489736340e-01
 3.33860492946775e-01  1.18251006166221e-01
 3.48588151721234e-01  1.17646648524711e-01
 3.63721224567419e-01  1.16827356073084e-01
 3.79254655371093e-01  1.15711829738200e-01
 3.95185482070027e-01  1.14309376763544e-01
 4.11511052759619e-01  1.12629630765949e-01
 4.28236810162283e-01  1.10757309311154e-01
 4.45341106820901e-01  1.08539918592541e-01
 4.62837300814829e-01  1.06125215640029e-01
 4.80703334536459e-01  1.03396855089698e-01
 4.98947032463024e-01  1.00451779534968e-01
 5.17571379732328e-01  9.73486814910668e-02
 5.36548400903477e-01  9.39688774564715e-02
 5.55881355199664e-01  9.03838060138069e-02
 5.75562372757084e-01  8.66043381028199e-02
 5.95577970398358e-01  8.26174413045570e-02
 6.15918406419707e-01  7.84356567370351e-02
 6.36571346336407e-01  7.40624490885372e-02
 6.57538252289466e-01  6.95719746617823e-02
 6.78805330161313e-01  6.49684751967319e-02
 7.00356747433778e-01  6.02530296562983e-02
 7.22190564422178e-01  5.54942107563349e-02
 7.44281974327413e-01  5.06608414104289e-02
 7.66628713730443e-01  4.58296525153133e-02
 7.89212731568401e-01  4.10099912210156e-02
 8.12018185533069e-01  3.62261968408074e-02
